RELEASE_RULE,WORKER_MODE,Workload,time,WL entry,WL released,WL processed,Jobs processed,GTT,SFT,Tardiness,Lateness,Tardy,STDLateness,Constraint Scenario,Current Human Norm,Current Machine Norm,Constraint Switches,PSP Shop Load,Shop Load-0,Shop Load-1,Shop Load-2,Shop Load-3,Shop Load-4,Total Shop Load,Worker 0 Idleness(%),Worker 1 Idleness(%),Worker 2 Idleness(%),Worker 3 Idleness(%),Worker 4 Idleness(%),Total Idle Time,Worker 0 out(%),Worker 1 out(%),Worker 2 out(%),Worker 3 out(%),Worker 4 out(%),W0 Relocations,W1 Relocations,W2 Relocations,W3 Relocations,W4 Relocations,Workers on M0,Workers on M1,Workers on M2,Workers on M3,Workers on M4,Queue Length-0,Queue Length-1,Queue Length-2,Queue Length-3,Queue Length-4
WL_DIRECT,static,1600,200240.0,4075.9797620159343,4158.4906024313605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12399.012973869732,596.7870840393496,747.4796167780538,949.5344047459794,896.3148976165971,709.0045736193103,3899.12057679929,100.13888888888889,100.13888888888889,8.047180848851793,1.0105377121605368,4.0585694163261605,1536.4372734368371,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,383.0382863770171,184.10788042853827,193.35996671209048,166.1715211482579,299.4622870926597
WL_DIRECT,static,1600,200720.0,1614.731513052268,2512.4338084334104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11501.31067848859,902.6976937262281,929.329969636069,800.9335827684667,898.7840929250832,908.6169364585047,4440.3622755143515,100.08333333333333,100.08333333333333,11.84412314692357,14.42691818031987,5.324361621681116,2781.1448353870946,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,494.030178815662,142.3271004818916,209.63642555627948,203.2955710469349,331.456323668792
WL_DIRECT,static,1600,201200.0,2115.8433787214076,1966.6613415587046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11650.492715651293,823.5695730417548,755.1843144968994,784.4298437898677,914.6450172006349,844.3851103972725,4122.21385892643,100.05952380952381,100.05952380952381,5.828321522297172,4.852028314032526,6.576443868538523,3651.914134241786,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,283.687482657675,167.17171298906916,112.50474577041686,266.0826767241547,349.38874810155727
WL_DIRECT,static,1600,201680.0,2150.246828397617,2109.3514204132643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11691.388123635646,867.2273344914507,910.146283423851,803.7976986505582,567.7545091255399,757.5644181201349,3906.4902438115346,100.04629629629629,100.04629629629629,6.731997983234006,6.390395143381385,6.3352238282594175,4742.284526225296,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,426.4278481479866,139.8737958537198,292.62480331676244,197.9403601281964,390.85460993564243
WL_DIRECT,static,1600,202160.0,1863.4698960745948,2147.8570204514876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11407.000999258753,904.4870733135584,751.7778035637717,889.0668260834087,727.884516993324,623.4392564711914,3896.655476425254,100.0378787878788,100.0378787878788,6.734425301693784,6.665387043056288,7.13065980737707,5824.0044648161565,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,329.4782965830059,234.2666274584429,212.71375604649566,192.70113670984557,509.9659392932452
WL_DIRECT,static,1600,202640.0,1991.0530506379464,2741.7164012861012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10656.337648610597,794.4450253730612,884.1926756627424,808.1069930094848,941.6577372935075,906.4053498821002,4334.807781220896,100.03205128205128,100.03205128205128,6.73121734619669,6.661403096234911,8.885907452795669,6937.090070331091,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,434.4618417330703,260.05757849995894,184.1211249851659,277.36872077315803,266.1472447658386
WL_DIRECT,static,1600,203120.0,2648.6996878452974,2102.1981275119897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11202.839208943906,883.1652740288557,818.9301211919748,716.4529668147851,774.5148767928075,793.2572509066079,3986.320489735031,100.02777777777779,100.02777777777779,8.479772028819651,5.941743244357996,6.952762598410319,7971.474003377167,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,427.4115274227009,142.11096351248813,193.18493928717638,196.54905499894258,363.6304443496169
WL_DIRECT,static,1600,203600.0,1805.4644109161927,2231.1905686390323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10777.113051221066,950.9304956540423,616.5165487475988,761.6177366435413,845.9166178809098,759.7619788225512,3934.7433777486435,100.02450980392157,100.02450980392157,7.816769958697156,7.454049635903086,6.581503002321281,9053.574761954398,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,413.7921670139603,287.77271969555136,302.7461242126821,160.10087219916542,315.58755509349714
WL_DIRECT,static,1600,204080.0,950.2102645323439,1742.2960944665667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9985.027221286844,534.7932641206564,611.6701842276108,587.9921167040744,920.5374739724185,602.6330563992311,3257.6260954239915,100.0219298245614,100.0219298245614,7.288115325886394,6.3651570365216585,6.775051279866857,10053.531558087736,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,228.39423041816144,273.2243997604934,162.70760546162066,385.65703557017554,360.1056229857659
WL_DIRECT,static,1600,204560.0,1293.3140804301024,1678.6874256778447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9599.653876039101,420.6595741340022,583.5889880830741,497.37621773920216,823.3292415834126,635.9687038456469,2960.922725385338,100.01984126984127,100.01984126984127,7.864708577089625,6.937944382966851,6.871835044193652,11174.394195414206,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,104.18414834010828,163.65135795004332,86.05625903283737,484.95056251346205,320.42715884775123
