RELEASE_RULE,WORKER_MODE,Workload,time,WL entry,WL released,WL processed,Jobs processed,GTT,SFT,Tardiness,Lateness,Tardy,STDLateness,Constraint Scenario,Current Human Norm,Current Machine Norm,Constraint Switches,PSP Shop Load,Shop Load-0,Shop Load-1,Shop Load-2,Shop Load-3,Shop Load-4,Total Shop Load,Worker 0 Idleness(%),Worker 1 Idleness(%),Worker 2 Idleness(%),Worker 3 Idleness(%),Worker 4 Idleness(%),Total Idle Time,Worker 0 out(%),Worker 1 out(%),Worker 2 out(%),Worker 3 out(%),Worker 4 out(%),W0 Relocations,W1 Relocations,W2 Relocations,W3 Relocations,W4 Relocations,Workers on M0,Workers on M1,Workers on M2,Workers on M3,Workers on M4,Queue Length-0,Queue Length-1,Queue Length-2,Queue Length-3,Queue Length-4
HUMAN_CENTRIC,static,2000,200240.0,4075.9797620159343,4916.415246663356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7814.089320176554,891.105556238588,1060.8377255018393,935.6191396468196,1039.8438411205686,1153.8342026065375,5081.240465114353,100.13888888888889,100.13888888888889,-2.1412380833135103,-1.3986105168603697,16.503946892832268,1535.3415077071404,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,477.5391977055644,331.20864094324264,108.4268739181992,207.1204211442789,513.4828802340919
HUMAN_CENTRIC,static,2000,200720.0,1614.731513052268,2075.184726835402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7353.63610639342,1012.73903486543,1169.3683525680224,850.9854647026227,958.5863629137457,1102.138992627972,5093.818207677793,100.08333333333333,100.08333333333333,-1.7546113814411606,-1.3407894910657585,-0.07774179605621612,2363.9222879772424,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,422.92623337585,151.86855807299693,244.12304510937733,380.76243026343514,470.6066968774163
HUMAN_CENTRIC,static,2000,201200.0,2115.8433787214076,1996.7036630934188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7472.775822021408,985.5524382371046,1126.741625228799,1043.2575137121028,905.6905921308881,898.5578311289269,4959.800000437821,100.05952380952381,100.05952380952381,0.5194953431626865,-0.9186891316771618,-1.00684682111023,3338.378517758305,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,379.7183232150174,185.96310730296597,196.9998758267073,290.5584040800084,517.3392118617818
HUMAN_CENTRIC,static,2000,201680.0,2150.246828397617,2255.365386400511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7367.657264018514,818.2809430278357,917.385749442879,1009.9074605694033,893.2378994007466,962.0270101740995,4600.839062614964,100.04629629629629,100.04629629629629,-0.9960689170071014,-0.4455214014066129,-0.15098341349248248,4287.600407390826,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,262.76688268913966,251.2028235702207,245.4080256813835,193.1745586423025,535.7322531820525
HUMAN_CENTRIC,static,2000,202160.0,1863.4698960745948,2488.229069553445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6742.898090539665,783.9197353660815,1044.598133284571,879.4472845835587,965.4157332823751,885.9188487451382,4559.299735261725,100.0378787878788,100.0378787878788,0.2628333713382193,0.300818483996078,0.21219178458660748,5302.482272093912,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,484.06331662269946,232.60476606838498,356.2164955124787,164.98109260248043,448.4905827596626
HUMAN_CENTRIC,static,2000,202640.0,1991.0530506379464,1446.4615448183342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7287.489596359276,874.9671740875527,804.7786501132814,707.5491296846723,833.8683807951179,735.1722886991698,3956.335623379794,100.03205128205128,100.03205128205128,-0.7482686658439864,-0.2466960234242157,0.08424733912434955,6213.585618675512,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,284.0361594510861,171.22957749765584,305.5136805777147,127.46033895067616,405.83698712660345
HUMAN_CENTRIC,static,2000,203120.0,2648.6996878452974,3120.8998835088105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6815.289400695763,803.1208389541742,884.3170559721633,832.2638391468962,1043.9257915527614,886.5861351224917,4450.213660748487,100.02777777777779,100.02777777777779,-0.24251286846588807,0.5302988983433654,0.5906747464970168,7233.624587949482,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,415.4518114665619,304.6580354962574,296.2342757016433,181.73309481058894,419.1391606199066
HUMAN_CENTRIC,static,2000,203600.0,1805.4644109161927,2341.0588396286494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6279.6949719833065,732.2051053439226,789.4499263264538,727.0141946817989,1111.7412485307834,982.1258630937392,4342.536337976698,100.02450980392157,100.02450980392157,-0.5424104280096157,-0.11452922894272441,-0.2323356551592131,8125.717567265849,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,369.9486318967297,271.69910821218053,220.11074908938693,473.2731749088766,322.5085541001001
HUMAN_CENTRIC,static,2000,204080.0,950.2102645323439,1318.3304491340289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5911.574787381622,909.6538103299067,482.86285410577847,606.264810882993,1013.6130265354777,850.2037374955956,3862.5982393497516,100.0219298245614,100.0219298245614,-0.3362100374840992,-0.058802880798395026,0.17188711642487314,9111.825463435292,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,311.1368524672352,54.457089542044926,108.22292929640236,620.6559118923391,278.1595041765727
HUMAN_CENTRIC,static,2000,204560.0,1293.3140804301024,2320.539281753529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4884.349586058195,688.1394029919006,442.7309808139018,718.8354666968407,898.1381775335722,949.3191846548671,3697.163212691082,100.01984126984127,100.01984126984127,0.8697519386837412,1.3661844208088172,-0.07941147448801776,10190.688854204229,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,443.0959559262452,156.63182616992708,130.3687325730453,385.2548053371018,248.09063822600078
HUMAN_CENTRIC,static,2000,205040.0,1742.3882950561758,1732.2118051178595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4894.526075996511,885.6555569395222,478.9958399405891,633.487017148277,784.9034066327145,950.584625141201,3733.626445802304,100.01811594202898,100.01811594202898,2.5605865525062983,0.2557091100701971,0.6500112270494329,11233.340140307351,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,287.79225175361887,59.77857131982438,281.13957468247304,472.16716363635294,466.88852936178705
HUMAN_CENTRIC,static,2000,205520.0,2683.275282479497,1945.6836010461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5632.117757429817,877.4045715732589,661.9095830552827,727.7895482731777,872.492626774497,793.0723028673253,3932.6686325435417,100.01666666666667,100.01666666666667,2.768536106663426,-0.3342413352448299,-0.17909012840148839,12137.312278581026,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,295.9576665985309,57.87234443801469,182.99442405546714,332.0986530077631,497.91360407116105
HUMAN_CENTRIC,static,2000,206000.0,2523.5062711614337,2077.8527025079648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6077.771326083286,923.9830996841166,765.4253914061065,437.32475943480074,766.8275992876784,881.018884996193,3774.5797348088954,100.01543209876542,100.01543209876542,4.515075273575573,0.3460773417958271,-0.15346329080066312,13267.058268232184,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,344.4801981965854,237.2232981039238,52.33849391402626,203.21922280858868,593.6101908265888
HUMAN_CENTRIC,static,2000,206480.0,1694.7892760218913,1911.6026706207886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5860.9579314843895,813.9261798227919,751.1012348472526,621.6619949593623,941.00285911224,810.4068615218317,3938.0991302634784,100.01436781609196,100.01436781609196,6.550355993466598,-0.1280028912414905,0.0395342584201951,14371.747360300913,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,360.0601267223814,144.39901370102075,62.928056680281216,234.93205064650314,719.4123324241673
HUMAN_CENTRIC,static,2000,206960.0,2670.499605779184,1770.8993732944862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6760.558163969087,472.3872065452092,512.5443971207382,701.3053317640613,817.9786470324667,594.3477388489368,3098.5633213114124,100.01344086021507,100.01344086021507,7.294847078547689,-0.2852705424870252,-0.27061009456731205,15383.379103247105,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,165.25903527911677,107.51519105974228,11.642421398358199,289.1072259946293,500.776107193479
HUMAN_CENTRIC,static,2000,207440.0,2809.9877108648025,3574.2843550192233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5996.261519814666,810.7144899125171,1066.5567838534946,1155.7347211431422,1075.386721063858,870.3601437239025,4978.752859696914,100.01262626262626,100.01262626262626,7.855761285710021,1.4640973441477987,1.3463364985558783,16686.762654170365,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,522.4272798582974,399.15789478632,119.03985584276103,339.3506406686671,257.67779017932764
HUMAN_CENTRIC,static,2000,207920.0,1793.9695396452537,2027.2238387903928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5763.007220669527,882.260189709213,1041.5540944990569,788.9474224382027,831.741221220617,919.1217844223044,4463.624712289394,100.01190476190476,100.01190476190476,8.361984225834368,-0.2284945789894361,-0.1941693598249306,17468.90290410968,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,445.3070108422613,377.05971937430485,286.2649116765987,406.118099624575,180.5375829058805
HUMAN_CENTRIC,static,2000,208400.0,1460.8603140797784,2163.042082422594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5060.8254523267115,1031.604429473027,1067.8504257740144,868.7119442702689,604.199969094191,1098.2325229595085,4670.59929157101,100.01126126126125,100.01126126126125,7.090342265645476,-0.14817180588350082,-0.042935328293662006,18374.652079674386,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,331.7086166524231,419.8776449777307,162.5173883937767,209.52539142485446,436.9355462674224
HUMAN_CENTRIC,static,2000,208880.0,1642.6316736200806,2138.4555932046737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4565.001532742119,1012.3272766116302,1247.3039959655948,770.1740889258734,735.2363926177402,1013.33864890508,4778.380403025919,100.01068376068376,100.01068376068376,6.746114980526174,0.023349887816684168,-0.19888840185441764,19337.005957263318,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,445.23309273697924,319.69688024886585,107.48991653277477,71.84610294408692,489.03358510555057
HUMAN_CENTRIC,static,2000,209360.0,1833.5367090352017,1556.6123159832719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4841.925925794048,794.6237506775075,1072.3655143401563,648.3062455458513,567.2081384167996,856.092358734762,3938.5960077150767,100.010162601626,100.010162601626,6.561550828424457,0.00781599875471869,-0.057776755230902116,20322.74046307971,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,154.0614665494587,419.3343994498746,25.91859153334922,7.652107671346384,746.5444760550677
