RELEASE_RULE,WORKER_MODE,Workload,time,WL entry,WL released,WL processed,Jobs processed,GTT,SFT,Tardiness,Lateness,Tardy,STDLateness,Constraint Scenario,Current Human Norm,Current Machine Norm,Constraint Switches,PSP Shop Load,Shop Load-0,Shop Load-1,Shop Load-2,Shop Load-3,Shop Load-4,Total Shop Load,Worker 0 Idleness(%),Worker 1 Idleness(%),Worker 2 Idleness(%),Worker 3 Idleness(%),Worker 4 Idleness(%),Total Idle Time,Worker 0 out(%),Worker 1 out(%),Worker 2 out(%),Worker 3 out(%),Worker 4 out(%),W0 Relocations,W1 Relocations,W2 Relocations,W3 Relocations,W4 Relocations,Workers on M0,Workers on M1,Workers on M2,Workers on M3,Workers on M4,Queue Length-0,Queue Length-1,Queue Length-2,Queue Length-3,Queue Length-4
WL_DIRECT,static,2100,200240.0,4075.9797620159343,4075.347454978857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8069.617992819866,1034.351588086483,1101.3490901847154,1078.8973860590418,1153.93401059565,1246.3865894700575,5614.918664395947,100.13888888888889,100.13888888888889,6.0178321126255065,9.809829755965135,20.250391341129824,1701.7619831099873,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,322.0122178531192,148.03679223125118,270.7204531156324,475.7882570451219,513.0020649914632
WL_DIRECT,static,2100,200720.0,1614.731513052268,2322.780513608053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7361.568992264081,1112.322663555329,1206.567291927186,1157.9211080336695,1079.0058057792771,1133.360288232681,5689.177157528143,100.08333333333333,100.08333333333333,7.473081983565256,8.1066730623376,10.905693924049654,2719.82538763943,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,453.3573833525095,188.15376151160237,416.19944212378044,416.4875052866493,414.79232422020795
WL_DIRECT,static,2100,201200.0,2115.8433787214076,1557.2560842470875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7920.156286738401,964.4282575617282,1083.4787632292976,1236.4869726049933,932.7042441905562,911.7896547464084,5128.887892332984,100.05952380952381,100.05952380952381,6.165447855978743,7.085237623286958,6.638910014754358,3696.145204299537,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,237.5534389907625,148.43476016890688,362.49440855118496,438.83151603720984,593.8367252855858
WL_DIRECT,static,2100,201680.0,2150.246828397617,2343.6656399511053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7726.737475184912,708.8327594870747,925.6533762402719,920.709796781132,1062.7721396084078,795.3219217505547,4413.289993867441,100.04629629629629,100.04629629629629,8.098345960206643,6.929846650026674,8.259985926478866,4825.024656392983,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,386.0027446089632,294.3223081312893,229.75971317594286,354.66645872982417,457.35920343094364
WL_DIRECT,static,2100,202160.0,1863.4698960745948,2467.8749246168386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7122.332446642668,905.2823697302596,1047.9877447630843,834.9100041955633,977.5988678560255,1124.4126185022742,4890.191605047206,100.0378787878788,100.0378787878788,7.000140767974672,8.161868567974924,7.099571067722564,5869.705722656945,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,444.92624387036216,364.61722736412406,112.21805291369375,337.8852609748734,397.17558509052236
WL_DIRECT,static,2100,202640.0,1991.0530506379464,1539.1491075846834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7574.236389695931,927.4935397477544,949.2997536932403,526.0085664972557,760.5135448503355,861.2066367187634,4024.5220415073495,100.03205128205128,100.03205128205128,9.293599675512292,9.10358196585525,6.331481275996433,7013.534283021756,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,270.8011315327145,272.66398779383974,94.06679575002167,276.8049914007351,551.6420078380859
WL_DIRECT,static,2100,203120.0,2648.6996878452974,3632.443776957098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6590.49230058413,1291.113988854501,1115.3417398246736,813.6618905642613,1193.033299459822,1168.3827503902482,5581.533669093506,100.02777777777779,100.02777777777779,10.494211220950495,7.667008131931652,9.469840627128885,8196.718159280397,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,746.9292050581744,375.49761532031374,153.64097925337137,398.266630929378,468.5253833094073
WL_DIRECT,static,2100,203600.0,1805.4644109161927,1420.596490282072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6975.360221218251,979.0651986467946,746.9658070444841,715.297540011131,1171.1819312329549,1062.1640108437018,4674.674487779066,100.02450980392157,100.02450980392157,10.50162544735512,7.396366363711565,6.479981497213886,9156.621310977847,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,455.52573857392747,57.079923179656625,79.96952971861359,592.0567531052089,510.60914186513617
WL_DIRECT,static,2100,204080.0,950.2102645323439,1689.302815000062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6236.267670750533,1016.8352292014238,660.3897834346012,641.9627437564834,1330.245506235257,1044.2115400659106,4693.644802693676,100.0219298245614,100.0219298245614,12.761651207558891,7.037003965666819,7.111215852461387,10349.090118771332,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,302.20631495444184,87.27634135871916,102.89466313653944,582.5226207089964,426.29144563232654
WL_DIRECT,static,2100,204560.0,1293.3140804301024,2152.485715417755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5377.096035762881,601.5248460659731,674.4454067340283,745.7732391806328,958.0693186789267,1058.0672896949984,4037.8801003545595,100.01984126984127,100.01984126984127,12.368438673955906,8.915079054400733,6.712553330529887,11493.001981367881,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,249.1030770660976,188.79518121227528,122.60775906163603,496.4686866228959,327.4950700150533
